nohup: ignoring input
/home/alanwalker/Project/Data/WebServer1.py:55: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  timestamp = datetime.datetime.utcnow().isoformat()
Starting metrics logger for Web1 with full AI headers...
[2025-10-22T06:30:49.280481] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:11:47.358338] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:11:52.382277] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:11:57.406971] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:12:02.439179] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:07.456635] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:12.477798] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:12:17.493945] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:22.509336] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:27.525961] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:32.542671] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:37.559388] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:42.579748] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:47.596778] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:52.613859] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:12:57.631258] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:13:02.647636] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:07.664201] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:12.679552] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:13:17.696504] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:22.719774] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:13:27.739649] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:32.756364] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:37.778355] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:42.795083] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:47.812087] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:52.828481] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:13:57.848682] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:02.865624] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:07.894137] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:12.910443] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:17.928535] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:22.951185] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:27.973533] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:32.998162] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:38.025618] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:14:43.049188] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:48.065971] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:53.083298] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:14:58.099360] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:15:03.122435] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:08.138188] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:15:13.154891] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:18.180175] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:23.197178] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:28.213289] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:15:33.230620] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:38.247262] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:43.264027] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:15:48.280837] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:53.297883] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:15:58.313606] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:03.329652] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:08.345923] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:13.369059] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:18.384838] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:23.400254] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:28.415700] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:33.431939] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:38.447341] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:43.463825] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:48.483034] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:16:53.503711] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:16:58.528013] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:17:03.550145] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:08.576278] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:13.599747] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:18.617147] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:23.633210] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:28.649846] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:33.674484] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:38.692382] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:43.709237] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:17:48.728306] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:53.744662] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:17:58.768302] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:03.784778] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:08.800741] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:13.818005] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:18:18.834845] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:23.851537] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:28.870591] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:18:33.896622] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:38.913089] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:43.932076] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:48.949681] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:53.966414] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:18:58.983883] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:04.001382] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:09.018084] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:14.035668] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:19.053173] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:24.071221] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:19:29.091588] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:19:34.114685] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:19:39.141797] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:44.159548] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:19:49.182750] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:54.198943] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:19:59.216250] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:04.234180] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:09.251661] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:14.269276] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:20:19.288682] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:24.306085] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:20:29.330152] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:34.345998] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:20:39.379907] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:44.396252] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:49.412824] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:54.428250] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:20:59.444655] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:04.467059] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:09.484708] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:21:14.500874] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:19.517139] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:24.534487] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:29.551107] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:34.567950] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:39.586093] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:44.609380] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:49.625968] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:54.642598] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:21:59.662949] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:22:04.688520] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:22:09.709704] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:22:14.732777] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:22:19.763858] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:22:24.783709] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:22:29.802300] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:22:34.820440] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:22:39.838872] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:22:44.855060] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:22:49.872251] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:24:25.200112] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:24:30.229266] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:24:35.255244] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:24:40.275449] CPU=0.207, MEM=4935680.000, LATENCY=0.000, OVERALL=1606.736
[2025-10-22T07:24:45.298671] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:24:50.325189] CPU=0.207, MEM=4935680.000, LATENCY=0.001, OVERALL=1606.736
[2025-10-22T07:24:55.354178] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:00.383291] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:05.407980] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:25:10.436158] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:25:15.456852] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:20.481637] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:25.503093] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:30.524560] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:35.563782] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:40.585448] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:45.605957] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:25:50.625742] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:25:55.644999] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:00.683896] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:05.705517] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:10.727370] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:15.755244] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:20.779231] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:25.801876] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:30.822614] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:35.841484] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:40.869720] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:45.910445] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:50.938466] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:26:55.959947] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:27:00.980785] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:06.000521] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:27:11.018205] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:27:16.042554] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:21.064495] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:27:26.081211] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:31.105856] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:36.125996] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:27:41.145967] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:46.166839] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:51.189740] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:27:56.220186] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:01.252130] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:28:06.274386] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:11.293454] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:16.313089] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:21.344503] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:26.372094] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:31.391387] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:36.412331] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:41.433025] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:28:46.451813] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:28:51.473577] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:28:56.496139] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:01.519493] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:29:06.554423] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:11.581222] CPU=0.208, MEM=5468160.000, LATENCY=0.002, OVERALL=1780.070
[2025-10-22T07:29:16.607714] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:29:21.627650] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:26.646478] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:29:31.666015] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:36.694464] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:29:41.715999] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:29:46.735918] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:51.793720] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:29:56.816840] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:01.841141] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:06.861839] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:11.878549] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:16.895809] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:30:21.913138] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:26.931028] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:31.947734] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:36.965779] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:30:41.988458] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:47.005959] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:30:52.030721] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:30:57.048789] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:02.065166] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:07.082542] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:12.098793] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:17.116044] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:31:22.141735] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:31:27.165627] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:31:32.186369] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:31:37.215979] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:31:42.237694] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:47.255095] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:31:52.288462] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:31:57.304622] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:02.322356] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:07.345996] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:12.364120] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:32:17.387073] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
[2025-10-22T07:32:22.420173] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:27.439706] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:32.457044] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:37.473089] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:42.489338] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:47.506721] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:52.523799] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:32:57.544379] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:02.567522] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:07.583519] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:12.600571] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:17.617461] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:22.634317] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:27.650236] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:32.666535] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:37.682781] CPU=0.208, MEM=5468160.000, LATENCY=0.000, OVERALL=1780.069
[2025-10-22T07:33:42.706865] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.070
[2025-10-22T07:33:47.738619] CPU=0.208, MEM=5468160.000, LATENCY=0.001, OVERALL=1780.069
