nohup: ignoring input
/home/alanwalker/Project/Data/WebServer2.py:55: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  timestamp = datetime.datetime.utcnow().isoformat()
Starting metrics logger for Web2 with full AI headers...
[2025-10-22T06:30:49.278981] CPU=0.134, MEM=4837376.000, LATENCY=0.002, OVERALL=1574.712
[2025-10-22T07:11:47.174285] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:11:52.196483] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:11:57.213670] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:02.231315] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:12:07.247610] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:12.264894] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:12:17.289148] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:22.306010] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:27.322674] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:12:32.340599] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:37.358727] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:42.375245] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:47.394000] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:12:52.410962] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:12:57.434135] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:13:02.451102] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:07.467213] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:12.492251] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:17.508338] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:13:22.524361] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:27.542042] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:13:32.558717] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:13:37.575494] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:42.591768] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:47.608607] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:13:52.632417] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:13:57.648543] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:14:02.666424] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:14:07.683930] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:14:12.701149] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:14:17.717608] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:14:22.741031] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:14:27.765039] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:14:32.783898] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:14:37.799626] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:14:42.815737] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:14:47.831971] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:14:52.856058] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:14:57.872740] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:15:02.889134] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:15:07.905595] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:15:12.922909] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:15:17.942659] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:15:22.959444] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:15:27.977004] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:15:33.001345] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:15:38.020334] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:15:43.039016] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:15:48.062722] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:15:53.078868] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:15:58.095853] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:16:03.113082] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:16:08.130220] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:16:13.146673] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:16:18.163275] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:16:23.179720] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:28.209635] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:33.233415] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:38.251653] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:43.285364] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:48.307579] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:53.330576] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:16:58.356282] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:17:03.373486] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:17:08.397243] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:13.414188] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:18.429683] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:23.451973] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:17:28.468396] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:17:33.487605] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:38.503248] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:17:43.519978] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:48.544078] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:17:53.560452] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:17:58.577376] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:18:03.594655] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:18:08.612516] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:18:13.631031] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:18.648866] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:23.675673] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:28.691703] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:18:33.709010] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:38.726020] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:43.743586] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:18:48.767852] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:18:53.784876] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:18:58.802955] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:19:03.819782] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:19:08.837244] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:13.862438] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:18.883248] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:23.904844] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:28.929949] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:33.953371] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:38.979556] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:43.996988] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:49.012642] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:19:54.030066] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:19:59.047888] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:04.072405] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:09.088293] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:20:14.105197] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:20:19.122569] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:24.138819] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:20:29.163474] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:20:34.183925] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:20:39.202276] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:44.219195] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:49.236359] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:54.261403] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:20:59.279091] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:21:04.301960] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:21:09.319076] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:21:14.338149] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:21:19.360981] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:21:24.377920] CPU=0.134, MEM=4837376.000, LATENCY=0.002, OVERALL=1574.712
[2025-10-22T07:21:29.396576] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:21:34.421458] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:21:39.438741] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:21:44.455420] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:21:49.478500] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:21:54.499744] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:21:59.523080] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:04.540682] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:22:09.564964] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:14.581587] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.711
[2025-10-22T07:22:19.598051] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:22:24.615518] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:29.632851] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:34.649647] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:39.665909] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:22:44.689448] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:22:49.705249] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:25.038691] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:30.060294] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:35.107170] CPU=0.134, MEM=4837376.000, LATENCY=0.000, OVERALL=1574.712
[2025-10-22T07:24:40.124208] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:45.145314] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:50.192597] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:24:55.221497] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:25:00.252616] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:25:05.276930] CPU=0.134, MEM=4837376.000, LATENCY=0.001, OVERALL=1574.712
[2025-10-22T07:25:10.294401] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:15.324312] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:20.349269] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:25.370009] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:30.399949] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:35.424519] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:40.444327] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:45.463810] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:50.492962] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:25:55.520860] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:00.541823] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:05.565289] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:10.586186] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:15.607540] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:20.639100] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:25.662824] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:30.699109] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:35.718553] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:40.740106] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:45.768895] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:50.789479] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:26:55.809546] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:00.830923] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:05.873101] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:10.898973] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:15.915758] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:27:20.932662] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:27:25.955205] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:30.990738] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:36.011755] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:27:41.031614] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:46.052089] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:51.071844] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:27:56.096568] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:01.124922] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:06.148463] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:11.177337] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:16.198893] CPU=0.137, MEM=6377472.000, LATENCY=0.005, OVERALL=2076.047
[2025-10-22T07:28:21.236321] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:26.256994] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:31.277738] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:36.308847] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:41.328572] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:46.360471] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:51.384582] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:28:56.407052] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:01.430733] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:06.458163] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:11.487850] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:16.505906] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:21.528065] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:29:26.547073] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:31.577699] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:36.610400] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:41.629492] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:46.662283] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:29:51.726021] CPU=0.137, MEM=6377472.000, LATENCY=0.002, OVERALL=2076.046
[2025-10-22T07:29:56.753490] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:01.780209] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:30:06.800486] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:30:11.819833] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:16.844866] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:21.861154] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:30:26.877611] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:31.893111] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:36.909344] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:41.925580] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:46.942033] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:51.959071] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:30:56.975559] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:01.993373] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:07.024939] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:12.042932] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:31:17.074602] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:22.095773] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:31:27.119941] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:32.144713] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:37.161568] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:31:42.177240] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:31:47.193333] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:31:52.211100] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:31:57.228992] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:02.244639] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:07.263203] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:32:12.281085] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:17.304197] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:32:22.324598] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:27.341624] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:32.360554] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:37.384657] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:32:42.401647] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:47.417135] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:52.441047] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:32:57.458199] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:02.476658] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:07.497609] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:33:12.514148] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:17.537017] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:33:22.553708] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:27.570310] CPU=0.137, MEM=6377472.000, LATENCY=0.000, OVERALL=2076.046
[2025-10-22T07:33:32.586600] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:37.604782] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:42.627747] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
[2025-10-22T07:33:47.650904] CPU=0.137, MEM=6377472.000, LATENCY=0.001, OVERALL=2076.046
